     Created from separation_var program

         Parameter: 

 Bi =          1.0
 Fo =          1.0

   Coordinate step:   41
         Time step:   35

 ------------------------------
                      0.000      0.025      0.050      0.075      0.100      0.125      0.150      0.175      0.200      0.225      0.250      0.275      0.300      0.325      0.350      0.375      0.400      0.425      0.450      0.475      0.500      0.525      0.550      0.575      0.600      0.625      0.650      0.675      0.700      0.725      0.750      0.775      0.800      0.825      0.850      0.875      0.900      0.925      0.950      0.975      1.000

   11     0.3143 |   0.8838431  0.8836531  0.8830830  0.8821328  0.8808026  0.8790921  0.8770015  0.8745305  0.8716793  0.8684477  0.8648357  0.8608434  0.8564710  0.8517184  0.8465860  0.8410740  0.8351829  0.8289133  0.8222657  0.8152410  0.8078403  0.8000647  0.7919155  0.7833944  0.7745032  0.7652439  0.7556189  0.7456308  0.7352824  0.7245770  0.7135179  0.7021091  0.6903546  0.6782588  0.6658266  0.6530630  0.6399735  0.6265639  0.6128403  0.5988091  0.5844773
   12     0.3429 |   0.8664726  0.8662828  0.8657136  0.8647649  0.8634370  0.8617298  0.8596436  0.8571787  0.8543353  0.8511137  0.8475145  0.8435380  0.8391849  0.8344557  0.8293514  0.8238728  0.8180209  0.8117968  0.8052017  0.7982373  0.7909050  0.7832066  0.7751441  0.7667197  0.7579357  0.7487947  0.7392996  0.7294534  0.7192594  0.7087211  0.6978424  0.6866274  0.6750804  0.6632060  0.6510091  0.6384949  0.6256688  0.6125367  0.5991044  0.5853782  0.5713648
   13     0.3714 |   0.8491775  0.8489890  0.8484238  0.8474818  0.8461633  0.8444685  0.8423979  0.8399517  0.8371307  0.8339352  0.8303662  0.8264243  0.8221105  0.8174258  0.8123714  0.8069486  0.8011587  0.7950033  0.7884842  0.7816031  0.7743621  0.7667634  0.7588094  0.7505026  0.7418457  0.7328417  0.7234937  0.7138052  0.7037797  0.6934209  0.6827330  0.6717201  0.6603867  0.6487377  0.6367778  0.6245124  0.6119467  0.5990866  0.5859378  0.5725066  0.5587992
   14     0.4000 |   0.8320376  0.8318512  0.8312921  0.8303604  0.8290563  0.8273803  0.8253327  0.8229142  0.8201255  0.8169673  0.8134405  0.8095462  0.8052855  0.8006597  0.7956702  0.7903185  0.7846064  0.7785356  0.7721082  0.7653263  0.7581922  0.7507083  0.7428773  0.7347020  0.7261854  0.7173306  0.7081411  0.6986204  0.6887722  0.6786004  0.6681093  0.6573032  0.6461866  0.6347643  0.6230413  0.6110227  0.5987138  0.5861203  0.5732480  0.5601028  0.5466908
   15     0.4286 |   0.8151080  0.8149241  0.8143726  0.8134535  0.8121673  0.8105143  0.8084951  0.8061103  0.8033607  0.8002473  0.7967710  0.7929331  0.7887348  0.7841776  0.7792631  0.7739930  0.7683691  0.7623935  0.7560684  0.7493961  0.7423790  0.7350198  0.7273214  0.7192866  0.7109187  0.7022209  0.6931967  0.6838498  0.6741842  0.6642036  0.6539125  0.6433152  0.6324162  0.6212204  0.6097326  0.5979580  0.5859018  0.5735696  0.5609671  0.5481000  0.5349744
   16     0.4571 |   0.7984258  0.7982448  0.7977019  0.7967972  0.7955311  0.7939040  0.7919165  0.7895695  0.7868636  0.7837999  0.7803796  0.7766039  0.7724741  0.7679920  0.7631591  0.7579773  0.7524485  0.7465750  0.7403590  0.7338029  0.7269094  0.7196811  0.7121211  0.7042323  0.6960180  0.6874816  0.6786267  0.6694570  0.6599763  0.6501888  0.6400987  0.6297103  0.6190282  0.6080573  0.5968022  0.5852682  0.5734604  0.5613843  0.5490453  0.5364492  0.5236017
   17     0.4857 |   0.7820157  0.7818378  0.7813041  0.7804148  0.7791703  0.7775710  0.7756176  0.7733108  0.7706515  0.7676409  0.7642800  0.7605702  0.7565129  0.7521099  0.7473627  0.7422735  0.7368441  0.7310768  0.7249740  0.7185382  0.7117719  0.7046782  0.6972598  0.6895199  0.6814619  0.6730891  0.6644051  0.6554137  0.6461188  0.6365244  0.6266347  0.6164542  0.6059873  0.5952388  0.5842134  0.5729162  0.5613523  0.5495269  0.5374455  0.5251137  0.5125372
   18     0.5143 |   0.7658934  0.7657186  0.7651945  0.7643213  0.7630992  0.7615289  0.7596109  0.7573460  0.7547352  0.7517794  0.7484801  0.7448384  0.7408559  0.7365343  0.7318754  0.7268810  0.7215534  0.7158946  0.7099072  0.7035937  0.6969567  0.6899991  0.6827239  0.6751342  0.6672333  0.6590246  0.6505118  0.6416985  0.6325887  0.6231863  0.6134956  0.6035209  0.5932667  0.5827376  0.5719383  0.5608738  0.5495491  0.5379694  0.5261400  0.5140663  0.5017540
   19     0.5429 |   0.7500679  0.7498965  0.7493823  0.7485254  0.7473263  0.7457856  0.7439037  0.7416815  0.7391201  0.7362203  0.7329836  0.7294112  0.7255047  0.7212657  0.7166961  0.7117978  0.7065729  0.7010237  0.6951526  0.6889621  0.6824549  0.6756339  0.6685020  0.6610624  0.6533183  0.6452731  0.6369306  0.6282942  0.6193679  0.6101557  0.6006618  0.5908903  0.5808457  0.5705326  0.5599556  0.5491196  0.5380294  0.5266903  0.5151074  0.5032860  0.4912316
   20     0.5714 |   0.7345442  0.7343761  0.7338718  0.7330315  0.7318556  0.7303446  0.7284992  0.7263202  0.7238084  0.7209651  0.7177913  0.7142886  0.7104584  0.7063024  0.7018224  0.6970204  0.6918984  0.6864588  0.6807038  0.6746362  0.6682584  0.6615734  0.6545841  0.6472936  0.6397052  0.6318223  0.6236483  0.6151870  0.6064421  0.5974177  0.5881177  0.5785463  0.5687080  0.5586073  0.5482486  0.5376367  0.5267765  0.5156730  0.5043313  0.4927565  0.4809541
   21     0.6000 |   0.7193236  0.7191588  0.7186644  0.7178407  0.7166881  0.7152069  0.7133980  0.7112620  0.7088000  0.7060129  0.7029021  0.6994689  0.6957148  0.6916415  0.6872508  0.6825446  0.6775251  0.6721944  0.6665549  0.6606091  0.6543598  0.6478096  0.6409616  0.6338187  0.6263843  0.6186616  0.6106541  0.6023655  0.5937994  0.5849598  0.5758507  0.5664763  0.5568407  0.5469484  0.5368039  0.5264119  0.5157770  0.5049043  0.4937986  0.4824651  0.4709091
