-1.9999750000520833	0.009999958333385416
-1.9999000008333305	0.01999966666833333
-1.9997750042187183	0.02999887501265618
-1.9996000133331555	0.03999733338666615
-1.9993750325514053	0.04999479182942465
-1.999100067497975	0.059991000404991314
-1.9987751250469772	0.06998570920867238
-1.9984002133219558	0.07997866837326831
-1.9979753416956847	0.08996962807532045
-1.9975005207899323	0.09995833854135663
-1.9969757624751965	0.10994455005413545
-1.9964010798704082	0.11992801295888918
-1.995776487342602	0.12990847766956518
-1.995102000506559	0.1398856946750655
-1.9943776362244146	0.14985941454548465
-1.9936034126052384	0.15982938793834534
-1.9927793490045804	0.16979536560483202
-1.9919054660239879	0.17975709839602208
-1.9909817855104899	0.18971433726911457
-1.990008330556051	0.19966683329365628
-1.9889851254969944	0.20961433765776494
-1.9879121959133932	0.21955660167434957
-1.9867895686284311	0.22949337678732756
-1.9856172717077318	0.23942441457783867
-1.9843953344586573	0.24934946677045533
-1.9831237874295753	0.25926828523938966
-1.9818026624090952	0.26918062201469656
-1.9804319924252736	0.2790862292884729
-1.9790118117447888	0.28898485942105273
-1.9775421558720838	0.2988762649471984
-1.976023061548479	0.30876019858228676
-1.9744545667512532	0.31863641322849184
-1.9728367106926947	0.32850466198096184
-1.9711695338191206	0.3383646981339919
-1.9694530778098662	0.3482162751871918
-1.9676873855762422	0.35805914685164825
-1.9658725012604623	0.36789306705608227
-1.96400847023454	0.377717789953001
-1.9620953390991538	0.3875330699248437
-1.9601331556824824	0.39733866159012227
-1.9581219690390093	0.4071343198095558
-1.9560618294482954	0.41691979969219894
-1.9539527884137236	0.42669485660156437
-1.9517948986612097	0.4364592461617384
-1.9495882141378853	0.4462127242634907
-1.9473327900107484	0.45595504707037654
-1.9450286826652847	0.46568597102483333
-1.9426759497040578	0.47540525285426893
-1.9402746499452692	0.48511264957714384
-1.937824843421288	0.4948079185090456
-1.9353265913771496	0.5044908172687559
-1.9327799562690249	0.51416110378431
-1.930185001762659	0.5238185362990487
-1.9275417927317795	0.5334628733776621
-1.9248503952564744	0.5430938739122255
-1.9221108766215402	0.5527112971282273
