     Created from separation_var program

         Parameter: 

 Bi =         74.3
 Fo =          0.5

   Coordinate step:   41
         Time step: 1596

 ------------------------------
                      0.0000000      0.0001250      0.0002500      0.0003750      0.0005000      0.0006250      0.0007500      0.0008750      0.0010000      0.0011250      0.0012500      0.0013750      0.0015000      0.0016250      0.0017500      0.0018750      0.0020000      0.0021250      0.0022500      0.0023750      0.0025000      0.0026250      0.0027500      0.0028750      0.0030000      0.0031250      0.0032500      0.0033750      0.0035000      0.0036250      0.0037500      0.0038750      0.0040000      0.0041250      0.0042500      0.0043750      0.0045000      0.0046250      0.0047500      0.0048750      0.0050000

   22      0.3724718 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000527     20.0001174     20.0011874     20.0024957     20.0128460     20.0254021     20.0888076     20.1649750     20.4409594     20.7685332     21.6762901     22.7381781     25.0806849     27.7735228     32.6337127     38.1056124     46.3477841     55.4003943     66.9521337     79.2723850     92.7477847
   23      0.3902085 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000264     20.0000587     20.0006216     20.0013069     20.0070303     20.0139522     20.0509031     20.0952077     20.2651832     20.4668315     21.0594950     21.7535869     23.3804084     25.2563760     28.8604499     32.9404852     39.4949038     46.7542190     56.6537076     67.3375424     79.8516920     92.9504737
   24      0.4079453 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000132     20.0000294     20.0003248     20.0006830     20.0038335     20.0076313     20.0290117     20.0545910     20.1582316     20.2810671     20.6629256     21.1103613     22.2213508     23.5053551     26.1230213     29.0991445     34.1813884     39.8484094     48.0782660     57.0470572     68.2554453     80.1448850     93.0530566
   25      0.4256820 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000066     20.0000147     20.0001694     20.0003563     20.0020833     20.0041582     20.0164490     20.0311174     20.0937388     20.1678578     20.4109672     20.6958126     21.4431336     22.3081177     24.1741866     26.3027875     30.1553641     34.4746542     41.1336715     48.4488418     58.1702151     68.5969927     80.6557791     93.2318091
   26      0.4434188 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000033     20.0000073     20.0000883     20.0001855     20.0011287     20.0022577     20.0092815     20.0176414     20.0551658     20.0995049     20.2526065     20.4318978     20.9277441     21.5021416     22.8101617     24.3058464     27.1673613     30.3894209     35.6480274     41.4627322     49.6555526     58.5239753     69.4154451     80.9151768     93.3225677
   27      0.4611555 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000017     20.0000037     20.0000459     20.0000965     20.0006097     20.0012219     20.0052139     20.0099516     20.0322674     20.0585833     20.1540493     20.2657406     20.5906501     20.9671375     21.8700534     22.9042755     24.9908103     27.3481745     31.4107492     35.9269107     42.6553572     49.9943672     59.5385334     69.7204885     81.3703679     93.4818308
   28      0.4788923 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000008     20.0000018     20.0000239     20.0000501     20.0003285     20.0006593     20.0029169     20.0055879     20.0187670     20.0342735     20.0932621     20.1621863     20.3726695     20.6165164     21.2311414     21.9359035     23.4320103     25.1266313     28.2033376     31.6382230     37.0363717     42.9615548     51.1002531     59.8583845     70.4566526     81.6018520     93.5628228
   29      0.4966290 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000004     20.0000009     20.0000124     20.0000260     20.0001766     20.0003548     20.0016256     20.0031242     20.0108577     20.0199341     20.0560798     20.0982448     20.2331781     20.3894014     20.8024616     21.2763452     22.3327629     23.5315652     25.8197471     28.3829644     32.6227995     37.3006794     44.0716327     51.4108988     60.7812131     70.7309387     82.0109614     93.7059628
   30      0.5143658 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000002     20.0000005     20.0000064     20.0000134     20.0000947     20.0001904     20.0009027     20.0017398     20.0062510     20.0115312     20.0335093     20.0590985     20.1447681     20.2438550     20.5182051     20.8329645     21.5684861     22.4041687     24.0778891     25.9576773     29.2237883     32.8424790     38.3503557     44.3566416     52.4294695     61.0717879     71.3980827     82.2190732     93.7787773
   31      0.5321025 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000002     20.0000033     20.0000070     20.0000507     20.0001020     20.0004996     20.0009653     20.0035824     20.0066367     20.0199052     20.0353203     20.0892288     20.1514969     20.3317495     20.5384704     21.0439767     21.6187169     22.8244446     24.1812321     26.6529182     29.4006070     33.7899058     38.6003079     45.3930124     52.7150690     61.9163020     71.6461726     82.5895381     93.9083962
   32      0.5498393 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000001     20.0000017     20.0000036     20.0000270     20.0000545     20.0002757     20.0005337     20.0020442     20.0038017     20.0117591     20.0209817     20.0546248     20.0934211     20.2106662     20.3450234     20.6883113     21.0786975     21.9351572     22.9002011     24.7403537     26.7913336     30.2238744     34.0010891     39.5944326     45.6584825     53.6574760     62.1814137     72.2547403     82.7778476     93.9742823
   33      0.5675760 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000009     20.0000019     20.0000144     20.0000290     20.0001516     20.0002942     20.0011618     20.0021681     20.0069110     20.0123936     20.0332286     20.0572091     20.1327631     20.2192479     20.4498021     20.7119311     21.3124334     21.9896122     23.3390681     24.8460836     27.4841864     30.3967284     34.9118777     39.8304919     46.6288567     53.9207355     62.9584323     72.4803054     83.1155213     94.0924282
   34      0.5853128 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000005     20.0000010     20.0000077     20.0000154     20.0000832     20.0001616     20.0006578     20.0012313     20.0040420     20.0072819     20.0200928     20.0348061     20.0830732     20.1382449     20.2914987     20.4656369     20.8816253     21.3508866     22.3267592     23.4180842     25.4133239     27.6218177     31.2004360     35.1142153     40.7731869     46.8763540     54.7962632     63.2012467     73.0386468     83.2868793     94.1523832
   35      0.6030495 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000002     20.0000005     20.0000041     20.0000082     20.0000455     20.0000886     20.0003711     20.0006966     20.0023533     20.0042573     20.0120818     20.0210469     20.0516333     20.0865358     20.1874331     20.3019722     20.5869248     20.9083417     21.6049522     22.3846586     23.8713974     25.5202708     28.3089352     31.3685192     35.9894292     40.9959510     47.7874502     55.0395280     63.9196037     73.2446793     83.5964409     94.2606932
   36      0.6207863 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000003     20.0000022     20.0000043     20.0000248     20.0000484     20.0002087     20.0003926     20.0013642     20.0024773     20.0072264     20.0126538     20.0318900     20.0537978     20.1196322     20.1942745     20.3874346     20.6052116     21.0965013     21.6466248     22.7392353     23.9527079     26.0918760     28.4448014     32.1515242     36.1828135     41.8911172     48.0184303     55.8559689     64.1427711     73.7595623     83.7531550     94.3155246
   37      0.6385230 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000001     20.0000011     20.0000023     20.0000135     20.0000264     20.0001170     20.0002205     20.0007876     20.0014352     20.0043007     20.0075666     20.0195789     20.0332298     20.0758270     20.1240494     20.2537112     20.3997800     20.7423782     21.1260065     21.9186820     22.7998476     24.4169442     26.1990753     29.1237308     32.3142943     37.0238362     42.1012504     48.8761084     56.0812746     64.8097606     73.9485283     84.0383966     94.4153255
   38      0.6562598 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000006     20.0000012     20.0000074     20.0000143     20.0000654     20.0001235     20.0004530     20.0008280     20.0025475     20.0045015     20.0119529     20.0204006     20.0477464     20.0786480     20.1648912     20.2619393     20.4983395     20.7629548     21.3311437     21.9630598     23.1689170     24.4997090     26.7720513     29.2570837     33.0760620     37.2083242     42.9525185     49.0919080     56.8452195     65.0155169     74.4255053     84.1823575     94.4656947
   39      0.6739965 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000003     20.0000006     20.0000040     20.0000078     20.0000364     20.0000689     20.0002596     20.0004758     20.0015023     20.0026651     20.0072585     20.0124525     20.0298780     20.0495297     20.1064018     20.1703099     20.3318244     20.5124894     20.9151970     21.3631029     22.2508913     23.2315718     24.9718965     26.8787154     29.9260576     33.2331739     38.0167082     43.1507089     49.9012899     57.0543379     65.6372220     74.5994575     84.4463897     94.5580748
   40      0.6917333 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000002     20.0000003     20.0000022     20.0000042     20.0000202     20.0000384     20.0001482     20.0002724     20.0008821     20.0015706     20.0043855     20.0075597     20.0185866     20.0309944     20.0681957     20.1099303     20.2192595     20.3414283     20.6238437     20.9378639     21.5837039     22.2974767     23.6125334     25.0553933     27.4506878     30.0563343     33.9735975     38.1924671     43.9614239     50.1031271     57.7714007     65.8274667     75.0431329     84.5791633     94.6045299
   41      0.7094700 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000002     20.0000012     20.0000023     20.0000112     20.0000213     20.0000844     20.0001554     20.0005159     20.0009216     20.0026370     20.0045657     20.0114978     20.0192792     20.0434284     20.0704692     20.1438290     20.2256986     20.4217920     20.6396935     21.1042716     21.6177722     22.5990206     23.6766267     25.5330393     27.5561793     30.7141101     34.1248531     38.9698359     44.1483562     50.8687022     57.9658786     66.4090062     75.2037955     84.8245654     94.6903916
   42      0.7272068 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000001     20.0000006     20.0000012     20.0000062     20.0000118     20.0000479     20.0000884     20.0003006     20.0005386     20.0015784     20.0027440     20.0070749     20.0119237     20.0274876     20.0448785     20.0936982     20.1480966     20.2829818     20.4327288     20.7634018     21.1288062     21.8523477     22.6473440     24.0671981     25.6166531     28.1252769     30.8408954     34.8441244     39.1371050     44.9215818     51.0576827     58.6408732     66.5853646     75.6180248     84.9474612     94.7333906
   43      0.7449435 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000000     20.0000003     20.0000007     20.0000034     20.0000065     20.0000271     20.0000501     20.0001745     20.0003135     20.0009407     20.0016415     20.0043314     20.0073346     20.0172974     20.0284038     20.0606400     20.0964959     20.1884607     20.2904350     20.5234632     20.7808196     21.3084120     21.8881823     22.9607102     24.1321930     26.0976763     28.2290848     31.4866321     34.9894348     39.8850903     45.0979213     51.7833981     58.8220656     67.1310812     75.7668580     85.1763924     94.8134895
   44      0.7626803 |      20.0000000     20.0000000     20.0000000     20.0000000     20.0000002     20.0000004     20.0000019     20.0000036     20.0000153     20.0000283     20.0001009     20.0001818     20.0005583     20.0009776     20.0026391     20.0044885     20.0108248     20.0178710     20.0390004     20.0624553     20.1246346     20.1934805     20.3561586     20.5356638     20.9163429     21.3345792     22.1353002     23.0103361     24.5303843     26.1808878     28.7938434     31.6096277     35.6879505     40.0441538     45.8364532     51.9605232     59.4591452     67.2949519     76.1548975     85.2905151     94.8534189
   45      0.7804170 |      20.0000000     20.0000000     20.0000000     20.0000001     20.0000002     20.0000010     20.0000020     20.0000086     20.0000159     20.0000582     20.0001051     20.0003301     20.0005798     20.0016006     20.0027333     20.0067387     20.0111808     20.0249337     20.0401666     20.0818756     20.1279779     20.2405373     20.3645974     20.6365525     20.9351778     21.5263953     22.1725691     23.3338098     24.5958076     26.6635575     28.8955620     32.2427908     35.8273076     40.7643560     46.0028362     52.6498611     59.6282434     67.8085576     76.2931470     85.5047991     94.9283930
   46      0.7981538 |      20.0000000     20.0000000     20.0000001     20.0000001     20.0000006     20.0000011     20.0000048     20.0000090     20.0000335     20.0000605     20.0001944     20.0003425     20.0009665     20.0016567     20.0041739     20.0069577     20.0158502     20.0256759     20.0534444     20.0840789     20.1613061     20.2463049     20.4387668     20.6499276     21.0819128     21.5539559     22.4308752     23.3843395     24.9998923     26.7459312     29.4548470     32.3617907     36.5056022     40.9155240     46.7092214     52.8160368     60.2310122     67.9611516     76.6577690     85.6110879     94.9655815
   47      0.8158905 |      20.0000000     20.0000000     20.0000001     20.0000003     20.0000006     20.0000027     20.0000050     20.0000192     20.0000347     20.0001141     20.0002015     20.0005812     20.0009997     20.0025729     20.0043076     20.0100212     20.0163182     20.0346742     20.0548817     20.1074451     20.1652035     20.3001976     20.4481443     20.7606710     21.1020019     21.7570013     22.4692625     23.7163769     25.0653311     27.2288140     29.5541580     32.9820799     36.6390565     41.6094875     46.8662501     53.4720791     60.3890670     68.4458403     76.7865048     85.8122770     95.0359739
   48      0.8336273 |      20.0000000     20.0000000     20.0000002     20.0000003     20.0000015     20.0000028     20.0000110     20.0000199     20.0000667     20.0001181     20.0003481     20.0006007     20.0015788     20.0026539     20.0063030     20.0103138     20.0223658     20.0356027     20.0711082     20.1100504     20.2039372     20.3066933     20.5306812     20.7751163     21.2593067     21.7857181     22.7374914     23.7674496     25.4738172     27.3099873     30.1071008     33.0969508     37.2977539     41.7530828     47.5428069     53.6281253     60.9606694     68.5882117     77.1300863     85.9115363     95.0707029
   49      0.8513640 |      20.0000001     20.0000001     20.0000002     20.0000008     20.0000016     20.0000062     20.0000113     20.0000389     20.0000690     20.0002077     20.0003594     20.0009645     20.0016274     20.0039448     20.0064844     20.0143465     20.0229601     20.0467704     20.0728317     20.1376051     20.2083852     20.3674911     20.5409355     20.8953536     21.2804805     21.9990371     22.7767011     24.1066689     25.5389131     27.7919004     30.2037582     33.7042438     37.4253986     42.4222820     47.6910474     54.2536090     61.1086110     69.0467494     77.2502334     86.1009612     95.1369793
   50      0.8691008 |      20.0000001     20.0000001     20.0000005     20.0000009     20.0000035     20.0000065     20.0000226     20.0000402     20.0001234     20.0002142     20.0005868     20.0009935     20.0024571     20.0040562     20.0091536     20.0147234     20.0305812     20.0478993     20.0922458     20.1406175     20.2526806     20.3746818     20.6316938     20.9107541     21.4476955     22.0286795     23.0536814     24.1579605     25.9505158     27.8715740     30.7497051     33.8149094     38.0651765     42.5586309     48.3398862     54.4002679     61.6518039     69.1798202     77.5748262     86.1938843     95.1694914
   51      0.8868375 |      20.0000003     20.0000003     20.0000005     20.0000020     20.0000037     20.0000131     20.0000233     20.0000731     20.0001272     20.0003555     20.0006039     20.0015235     20.0025251     20.0058106     20.0093905     20.0198829     20.0313135     20.0614541     20.0942644     20.1725587     20.2576646     20.4423897     20.6427510     21.0400814     21.4697828     22.2513545     23.0934389     24.5031310     26.0149600     28.3515461     30.8435223     34.4092184     38.1871349     43.2044631     48.4798681     54.9976318     61.7904588     69.6146155     77.6871883     86.3726936     95.2320535
   52      0.9045743 |      20.0000004     20.0000004     20.0000012     20.0000021     20.0000076     20.0000135     20.0000432     20.0000753     20.0002146     20.0003656     20.0009405     20.0015646     20.0036705     20.0059582     20.0128571     20.0203534     20.0406965     20.0627930     20.1170746     20.1759747     20.3076237     20.4502312     20.7415310     21.0563155     21.6462458     22.2817016     23.3780942     24.5543527     26.4285757     28.4294742     31.3819928     34.5156469     38.8086999     43.3338886     49.1029110     55.1355760     62.3076707     69.7391962     77.9945740     86.4598817     95.2625590
